Date,actual,predicted
2019-12-31,323.570007,323.70430810331095
2020-01-02,329.809998,328.24883968771627
2020-01-03,325.899994,328.33035386655604
2020-01-06,335.829987,331.81406401673644
2020-01-07,330.75,331.789182610814
2020-01-08,339.26001,340.102865167987
2020-01-09,335.660004,337.16836116303205
2020-01-10,329.049988,330.1329030140022
2020-01-13,338.920013,338.8590108983656
2020-01-14,338.690002,338.20924133255534
2020-01-15,339.070007,340.7209315838136
2020-01-16,338.619995,337.46794674000034
2020-01-17,339.670013,338.9008360246429
2020-01-21,338.109985,335.7685212556782
2020-01-22,326.0,329.73895565495576
2020-01-23,349.600006,344.59064528570417
2020-01-24,353.160004,356.4545976015518
2020-01-27,342.880005,346.8921838117778
2020-01-28,348.519989,348.72950434015826
2020-01-29,343.160004,341.08394090109795
2020-01-30,347.73999,345.2982921239266
2020-01-31,345.089996,342.40599161802743
2020-02-03,358.0,356.27367586263387
2020-02-04,369.01001,363.8919658752748
2020-02-05,369.670013,364.901164880992
2020-02-06,366.950012,365.3999787316647
2020-02-07,366.769989,369.26987593862185
2020-02-10,371.070007,370.70921860199627
2020-02-11,373.690002,374.0564280461704
2020-02-12,380.01001,379.1380502576067
2020-02-13,381.399994,383.324841766417
2020-02-14,380.399994,382.8942444834964
2020-02-18,387.779999,387.387273046945
2020-02-19,386.190002,389.51208665071766
2020-02-20,386.0,380.9005761536124
2020-02-21,380.070007,380.90139618916675
2020-02-24,368.700012,368.23717807375766
2020-02-25,360.089996,363.14688557141994
2020-02-26,379.23999,377.75296331002465
2020-02-27,371.709991,386.77209838762167
2020-02-28,369.029999,368.30664843766294
2020-03-02,381.049988,372.5904328671491
2020-03-03,368.769989,379.5014514887352
2020-03-04,383.790009,376.77912178554163
2020-03-05,372.779999,379.0456753653462
2020-03-06,368.970001,361.912361900102
2020-03-09,346.48999,352.8516314587665
2020-03-10,364.130005,355.85650364022166
2020-03-11,349.920013,350.4300249025295
2020-03-12,315.25,318.0274283045352
2020-03-13,336.299988,315.95386543064603
2020-03-16,298.839996,317.9740105572393
2020-03-17,319.75,305.819257612008
2020-03-18,315.470001,323.1499414072575
2020-03-19,332.029999,336.8358780705442
2020-03-20,332.829987,340.5896796417756
2020-03-23,360.269989,356.7209453305882
2020-03-24,357.320007,358.80541275363754
2020-03-25,342.390015,343.887749848332
2020-03-26,362.98999,357.49070079910217
2020-03-27,357.119995,361.701756539268
2020-03-30,370.959991,373.29873485185385
2020-03-31,375.5,378.8106717732734
2020-04-01,364.079987,366.9739704593616
2020-04-02,370.079987,366.2516154665885
2020-04-03,361.76001,361.99359739978223
2020-04-06,379.959991,374.2400862254231
2020-04-07,372.279999,372.60069321765394
2020-04-08,371.119995,373.1058577811404
2020-04-09,370.720001,365.7476431378695
2020-04-13,396.720001,391.0916980259852
2020-04-14,413.549988,411.5528880834197
2020-04-15,426.75,430.1396569026693
2020-04-16,439.170013,443.43040654713485
2020-04-17,422.959991,419.1612716531525
2020-04-20,437.48999,439.5527945397277
2020-04-21,433.829987,432.4334623856499
2020-04-22,421.420013,420.0256499119863
2020-04-23,426.700012,434.9919086775937
2020-04-24,424.98999,419.7948470923798
2020-04-27,421.380005,425.1789349356108
2020-04-28,403.829987,407.223277288331
2020-04-29,411.890015,407.6266283624315
2020-04-30,419.850006,419.73222749675523
2020-05-01,415.269989,422.7203105112982
2020-05-04,428.149994,424.1848004390826
2020-05-05,424.679993,425.7505053931958
2020-05-06,434.26001,435.4029675285696
2020-05-07,436.529999,433.7630491950218
2020-05-08,435.549988,440.2260102586012
2020-05-11,440.519989,442.7511027496834
2020-05-12,431.820007,435.1326871553161
2020-05-13,438.269989,437.7370086123844
2020-05-14,441.950012,441.1741477232618
2020-05-15,454.190002,449.48747008816093
2020-05-18,452.579987,449.29753820172755
2020-05-19,451.040009,455.716916640722
2020-05-20,447.670013,447.38718486440206
2020-05-21,436.25,434.24860381520256
2020-05-22,429.320007,430.84624759074245
2020-05-26,414.769989,416.698404097641
2020-05-27,419.890015,407.9490245554572
2020-05-28,413.440002,416.8264208463801
2020-05-29,419.730011,415.41875863885514
2020-06-01,425.920013,422.76413215634227
2020-06-02,427.309998,422.1574560132406
2020-06-03,421.970001,420.0167708409106
2020-06-04,414.329987,417.1676028431196
2020-06-05,419.600006,414.9268783424097
2020-06-08,419.48999,412.13187004228115
2020-06-09,434.049988,431.03593924519356
2020-06-10,434.480011,434.7309570121062
2020-06-11,425.559998,438.53386287342477
2020-06-12,418.070007,419.36230955623563
2020-06-15,425.5,420.6444524439834
2020-06-16,436.130005,435.02800501422917
2020-06-17,447.769989,446.8428153417988
2020-06-18,449.869995,447.26798722880574
2020-06-19,453.720001,450.49593808228116
2020-06-22,468.040009,465.2486011568133
2020-06-23,466.26001,471.1929498140542
2020-06-24,457.850006,459.62905502832234
2020-06-25,465.910004,461.3832073750306
2020-06-26,443.399994,447.8020794228139
2020-06-29,447.23999,436.49173760056226
2020-06-30,455.040009,453.67897857561644
2020-07-01,485.640015,480.59318563653824
